Time,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21,node22,node23,node24,node25,node26,node27,node28,node29,node30,node31,node32,node33,node34,node35,node36,node37,node38,node39,node40,node41,node42,node43,node44,node45,node46,node47,node48,node49,node50,node51,node52,node53,node54,node55,node56,node57,node58,node59,node60,node61,node62,node63,node64,node65,node66,node67,node68,node69,node70,node71,node72,node73,node74,node75,node76,node77,node78,node79,node80,node81,node82,node83,node84,node85,node86,node87,node88,node89,node90,node91,node92,node93,node94,node95,node96,node97,node98,node99,node100
2180,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,11,8,4,8,5,13,4,0,8,9,8,4,2,15,7,0,13,15,9,12,6,9,8,15,4,13,15,15,4,13,0,10,11,1,12,8,2,5,12,5,10,13,2,7,9,10,7,0,9,5,6,11,10,4,10,9,8,13,5,10,6,15,1,14,9,1,11,0,8,3,3,2,14,2,13,10,11,6,6,0,9,5,12,10
2181,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,12,1,6,7,5,6,6,13,7,10,15,11,13,7,14,14,5,0,13,1,14,6,8,12,4,10,14,4,14,6,7,15,15,3,4,13,13,8,1,11,8,1,4,3,0,6,8,12,1,5,12,5,5,8,2,14,5,11,4,15,14,10,15,2,1,14,14,5,0,13,11,0,1,12,13,1,9,6,8,3,3,1,10,4
2182,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,4,12,9,9,0,11,0,4,2,0,4,7,5,8,5,8,15,15,6,15,3,2,6,6,2,9,0,5,13,13,7,3,15,0,8,12,4,3,13,0,5,10,2,9,7,13,11,7,7,8,10,1,15,3,11,13,10,6,5,12,0,0,14,6,7,4,2,3,0,8,10,15,3,5,1,10,15,4,10,2,3,7,8,13
2183,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,0,9,3,8,15,14,8,9,11,4,14,6,4,10,8,10,5,9,6,7,7,12,8,11,6,9,1,8,0,0,1,13,9,1,6,2,3,13,10,6,4,7,2,11,9,7,1,12,4,2,10,3,6,13,15,4,10,5,7,15,8,4,8,9,5,0,12,15,1,8,1,11,2,4,13,3,14,0,12,10,7,0,13,3
2184,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,10,7,7,10,5,5,1,14,6,11,15,4,11,6,3,5,9,12,4,9,9,15,5,2,6,15,1,6,0,0,10,14,6,9,8,7,14,14,1,9,0,14,5,0,12,7,12,10,0,2,12,5,11,14,3,6,14,6,12,3,14,14,2,6,7,11,11,2,0,14,3,12,14,10,14,9,7,6,7,7,4,7,13,12
2185,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,6,14,11,10,10,10,3,7,10,14,14,4,7,3,2,4,8,7,14,7,5,4,9,4,2,8,12,8,8,15,7,9,3,14,14,8,0,4,9,6,9,0,6,7,1,5,10,13,12,12,11,9,11,0,10,6,13,5,14,13,3,1,2,12,7,11,13,8,6,5,5,14,13,15,14,9,6,4,15,2,0,6,14,14
2186,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,1,9,13,14,5,3,6,11,1,7,7,4,6,2,4,2,1,8,1,15,4,2,2,15,0,12,2,12,6,6,12,5,3,3,6,0,10,9,11,3,8,5,7,4,10,2,11,7,14,2,2,6,7,7,4,11,14,14,15,1,4,4,12,6,14,12,13,1,11,0,7,4,9,12,4,14,13,2,7,0,3,9,10,9
2187,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,14,11,0,8,15,5,12,11,1,3,4,1,15,2,11,7,0,6,6,1,10,7,2,13,0,15,12,14,6,14,3,12,11,15,13,5,7,4,0,5,8,4,10,1,3,9,7,7,11,11,1,2,5,12,15,5,2,1,3,2,13,12,9,13,11,10,8,6,15,10,10,10,15,15,15,11,3,4,1,1,2,15,10,4
2188,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,14,8,6,1,1,2,12,3,2,5,8,1,11,7,4,6,7,10,11,0,12,9,11,8,14,3,15,13,10,6,13,4,2,12,1,7,5,5,8,14,13,11,0,6,8,12,8,6,1,10,15,11,11,14,1,6,8,0,13,5,6,7,10,14,3,9,10,12,11,5,14,0,14,14,6,10,7,5,7,1,0,7,6,7
2189,19,5,1,3,9,1,3,6,9,1,1,1,1,9,2,19,10,2,15,12,1,9,0,8,2,13,12,3,13,4,4,5,9,4,7,14,14,0,4,0,12,9,1,3,10,9,3,5,15,5,0,4,4,0,11,8,10,0,8,10,0,1,7,11,1,9,11,4,6,9,10,6,12,4,11,8,7,15,1,10,13,14,11,11,6,6,12,2,12,3,15,4,15,9,14,12,7,12,9,5
2190,19,5,1,3,9,1,3,6,9,1,1,1,1,10,2,19,11,1,5,9,7,1,12,8,6,13,10,5,9,6,8,2,7,11,1,13,15,5,1,4,4,3,5,15,13,6,4,10,11,7,7,5,7,14,9,4,3,6,1,10,12,7,4,2,0,6,6,6,7,7,15,0,15,13,0,3,12,6,12,4,1,2,6,3,9,2,0,10,0,11,15,10,13,15,2,15,6,2,13,0
2191,19,5,1,3,8,1,3,6,10,1,1,1,1,10,2,19,11,10,3,8,14,11,6,3,12,7,10,14,12,11,11,1,8,9,15,6,14,4,4,9,2,4,6,5,8,1,12,11,11,14,3,14,14,8,1,2,7,8,8,6,6,12,1,5,1,3,6,9,7,3,4,12,12,12,13,10,7,13,6,8,8,12,2,8,0,9,5,14,10,8,0,3,8,9,12,1,9,15,14,6
2192,19,5,1,3,8,1,3,7,10,1,1,1,1,10,2,19,5,6,5,7,3,6,8,0,13,6,0,9,14,11,2,14,0,0,8,7,14,9,4,11,8,9,10,5,13,11,10,11,3,12,3,10,1,11,10,7,5,12,3,10,11,5,3,12,10,2,13,5,3,9,0,13,6,9,15,14,9,13,14,14,4,14,1,3,2,1,7,13,14,4,5,10,0,9,4,2,4,13,11,10
2193,19,5,1,3,8,1,3,7,10,1,1,1,1,10,2,19,3,1,10,6,12,0,5,15,4,11,14,8,10,4,8,2,13,6,15,5,10,3,13,4,2,12,10,2,1,7,6,5,9,0,7,0,3,3,9,5,0,0,13,10,6,15,7,10,5,11,11,3,2,13,15,13,3,7,6,9,0,9,0,8,8,3,12,2,13,12,4,9,13,3,11,8,0,2,5,13,12,9,1,10
2194,19,5,1,3,8,1,3,7,10,1,1,1,1,10,2,19,6,14,13,2,11,5,14,7,5,0,13,5,6,11,9,11,7,0,1,5,8,13,8,5,11,15,5,12,14,6,15,14,11,2,14,10,10,14,12,15,11,1,9,5,7,14,10,6,12,2,7,1,1,15,15,0,9,6,5,4,6,0,15,3,7,15,12,4,6,0,2,12,9,10,1,3,7,7,15,7,3,14,15,11
2195,19,5,1,3,8,1,3,7,10,1,1,0,1,10,2,19,5,7,8,11,5,13,8,6,7,8,14,9,5,5,0,13,3,1,15,10,14,8,4,8,11,14,10,3,6,12,9,15,14,0,2,14,10,13,12,6,15,10,4,11,9,6,6,11,11,1,3,8,13,10,3,10,3,15,13,0,10,11,6,14,1,9,10,8,3,3,8,4,5,5,13,13,1,10,7,4,3,2,8,7
2196,19,5,1,3,8,1,3,7,10,1,1,0,1,10,2,19,5,11,2,11,14,0,2,1,7,8,11,6,0,1,0,15,1,7,12,6,7,0,2,9,11,12,14,2,3,11,7,11,0,13,5,5,5,8,14,10,14,2,9,14,4,7,12,11,13,0,11,8,11,7,0,8,3,12,3,8,12,3,4,0,9,10,12,12,15,8,14,7,6,5,15,11,0,6,11,0,11,1,2,6
2197,19,5,1,3,8,1,3,7,10,1,1,0,1,10,2,19,6,6,13,1,12,0,8,9,10,15,12,3,12,7,2,11,8,10,9,14,1,10,0,14,7,5,7,6,11,6,8,1,2,10,7,10,12,11,6,6,3,13,0,1,15,3,10,11,3,4,7,10,2,10,10,11,8,0,5,5,14,2,15,15,0,3,0,8,2,5,9,2,15,11,9,4,13,5,12,0,7,2,2,14
2198,19,5,1,3,8,1,3,7,10,1,1,0,1,10,2,19,14,2,3,14,15,3,8,12,11,0,8,14,3,5,1,8,0,5,3,0,9,0,7,11,12,13,8,11,13,4,9,4,10,14,10,0,3,5,14,9,10,10,7,3,10,15,7,5,7,11,4,9,9,2,4,13,4,5,7,9,12,3,2,10,15,10,2,1,3,9,6,6,13,11,3,7,1,15,0,6,4,15,11,7
2199,19,5,1,3,8,1,3,7,10,1,1,0,1,10,2,19,13,8,9,8,12,1,6,4,13,5,0,4,15,2,9,9,14,3,14,0,4,2,2,12,14,5,3,1,0,15,0,3,3,1,8,13,9,4,4,12,9,12,2,4,10,5,12,9,0,13,5,6,8,4,0,14,13,2,15,8,4,2,12,13,0,6,15,4,15,14,0,2,14,5,11,8,6,14,0,8,5,13,12,4
2200,19,6,1,3,8,1,3,7,10,1,1,1,1,10,2,19,2,4,9,15,0,10,6,2,14,5,1,1,7,6,6,9,5,3,1,4,10,3,2,6,3,9,9,1,15,3,9,1,8,3,3,4,7,5,2,15,6,13,13,1,4,2,15,0,1,6,7,3,5,1,7,15,13,5,12,7,1,0,4,2,6,1,3,0,10,0,14,3,2,6,8,9,4,10,12,10,1,5,0,8
2201,19,6,1,3,8,1,3,7,10,1,1,1,1,10,2,19,12,13,9,0,2,0,4,13,4,6,8,10,3,14,0,6,14,10,4,4,6,9,4,9,9,3,10,9,13,1,13,14,4,11,7,5,9,10,0,6,14,11,2,12,8,15,6,1,13,12,9,9,10,5,2,13,13,11,10,14,15,15,15,12,10,8,1,10,10,3,3,13,13,4,6,0,14,5,10,4,5,10,14,13
2202,19,7,1,3,8,1,3,7,10,1,1,1,1,10,2,19,3,9,2,6,9,3,3,3,8,6,8,4,1,2,1,3,7,5,3,1,1,4,4,12,8,8,7,7,13,13,6,11,11,6,9,4,6,6,2,9,6,13,1,13,5,4,8,13,4,8,11,2,14,2,10,4,1,13,14,7,0,0,13,7,12,4,11,9,11,12,4,10,8,5,9,6,5,4,3,2,10,10,14,11
2203,19,7,1,3,8,1,3,7,10,1,1,1,1,10,2,19,10,9,1,6,10,5,11,6,4,12,8,1,8,0,0,12,13,1,3,8,5,9,4,8,8,15,5,9,6,1,15,9,1,15,8,7,7,4,14,13,12,1,3,7,10,1,10,10,9,2,2,6,14,5,14,15,6,14,10,0,5,14,14,9,3,9,8,11,6,2,14,1,11,10,11,3,3,13,1,6,14,13,15,15
2204,19,7,1,3,8,1,4,7,10,1,1,1,1,10,2,19,7,8,5,3,15,13,9,11,0,14,2,5,5,10,4,6,14,10,3,6,11,13,7,13,4,2,4,11,6,6,2,12,12,0,7,10,12,12,3,5,6,15,15,3,5,8,4,4,5,14,3,10,6,1,10,3,2,2,0,4,4,0,8,9,7,4,10,7,0,10,8,12,8,12,8,1,10,13,6,14,7,4,11,1
2205,19,7,1,3,8,1,4,7,10,1,1,1,1,10,2,19,11,5,6,11,1,3,11,15,14,7,11,4,13,15,15,10,9,15,0,9,6,8,1,10,1,15,15,1,15,10,10,14,9,13,1,10,11,3,13,11,6,8,1,13,10,13,14,4,2,14,7,8,8,2,2,1,13,11,6,14,10,1,13,15,12,3,6,5,10,2,13,3,12,8,12,14,1,14,15,7,10,6,3,6
2206,19,7,1,3,8,1,4,7,10,1,1,1,1,10,1,19,9,13,5,0,10,0,11,4,9,2,5,2,3,12,7,4,5,9,2,4,8,0,6,12,3,4,0,8,2,3,6,10,13,3,15,15,7,6,7,15,15,4,0,5,2,11,0,5,10,13,14,0,4,7,9,1,8,5,8,4,3,1,12,13,0,2,6,3,9,14,14,13,6,14,13,11,12,1,11,9,9,0,11,13
2207,19,7,1,3,8,1,4,7,10,1,1,1,1,10,1,19,5,11,1,15,5,2,10,2,12,7,4,14,6,8,9,9,15,13,7,11,4,7,8,3,3,8,15,14,5,14,9,15,12,8,15,6,3,12,7,4,3,15,8,6,1,4,12,6,12,12,10,0,6,2,14,11,11,10,6,7,5,1,15,8,14,14,4,3,7,11,13,15,12,1,9,15,7,1,9,4,6,11,2,0
2208,19,7,1,3,8,1,4,6,10,1,1,1,1,10,1,19,1,14,14,3,14,9,1,8,15,4,0,4,5,10,0,7,9,4,5,11,12,2,14,8,4,7,2,14,4,6,10,3,0,13,12,10,11,3,6,2,6,2,2,0,14,15,14,9,4,0,11,9,13,12,13,9,4,5,3,14,3,9,6,15,14,12,9,0,10,7,7,12,3,10,12,3,4,13,6,4,2,10,2,6
2209,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,3,7,7,8,4,1,0,5,5,5,3,2,1,14,7,3,9,0,1,8,10,4,8,8,1,2,13,11,15,3,9,8,1,13,8,8,9,8,3,2,3,10,4,0,8,10,9,9,9,3,10,0,10,2,10,9,0,8,11,1,13,15,7,0,10,13,5,7,7,13,14,3,11,7,10,6,3,3,5,10,1,9,13,4
2210,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,11,3,13,15,8,10,15,15,7,2,4,3,2,6,14,15,15,0,4,9,10,12,14,14,10,0,4,9,11,0,13,15,14,12,4,2,6,11,13,5,11,13,5,6,6,13,2,11,15,12,1,13,0,13,7,7,8,1,6,14,7,3,6,14,8,8,11,10,15,3,3,0,6,7,2,8,6,0,12,4,13,11,7,12
2211,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,11,5,12,15,10,11,7,0,10,12,14,7,5,3,4,8,6,15,1,6,1,2,4,4,14,2,9,7,7,9,0,12,0,4,1,11,8,0,8,15,15,10,2,14,9,11,2,0,15,5,7,12,0,3,0,7,10,14,5,5,6,9,8,13,8,1,14,11,11,0,4,1,13,12,2,11,2,1,1,12,6,5,9,12
2212,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,9,15,9,12,11,1,12,8,11,1,9,11,13,7,2,12,14,12,1,7,11,6,0,10,11,11,15,11,9,3,1,3,0,5,12,2,10,5,11,4,15,11,11,4,11,13,7,15,1,11,2,7,11,3,13,12,11,8,5,2,13,1,7,9,12,5,8,10,15,11,3,4,15,8,14,6,7,6,12,11,9,1,1,3
2213,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,0,3,9,10,15,2,4,1,5,7,8,13,15,3,12,3,1,4,8,12,13,7,3,9,14,12,14,2,6,9,8,0,13,13,10,2,6,15,4,12,12,6,13,9,9,8,11,5,11,14,3,2,5,9,3,13,8,3,10,0,0,8,12,12,11,13,5,5,2,15,3,4,15,3,15,4,6,5,15,14,3,2,9,11
2214,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,4,13,7,5,9,9,12,4,6,8,15,6,14,0,4,8,6,7,5,1,7,2,9,15,13,13,14,7,12,4,1,2,6,13,14,5,13,7,14,13,8,5,12,11,1,10,9,1,6,1,4,8,0,11,14,15,1,2,14,7,2,4,12,11,15,4,15,2,8,13,4,10,1,6,5,5,0,10,9,11,9,1,1,4
2215,19,7,1,3,8,1,5,6,10,1,1,1,1,10,1,19,11,14,0,8,7,4,8,10,7,8,7,11,13,3,2,5,11,3,4,6,15,9,0,11,0,8,14,12,6,6,3,15,1,2,13,7,4,8,1,12,5,8,2,12,14,14,12,3,2,4,15,11,12,6,5,4,6,3,11,3,8,5,9,8,10,8,0,5,5,3,8,9,15,4,10,4,13,13,7,3,10,7,12,4
2216,19,7,1,3,8,1,5,7,10,1,1,1,0,10,1,19,10,8,10,10,15,6,2,4,14,10,0,13,15,12,8,14,13,2,2,0,5,15,0,9,12,14,6,0,1,8,1,2,3,4,10,0,11,7,14,1,5,9,13,0,13,0,1,9,2,6,1,3,0,4,7,3,14,4,14,13,0,5,11,13,2,8,10,7,3,14,9,7,0,15,12,8,4,1,11,9,0,4,0,14
2217,19,6,1,3,8,1,5,7,10,1,1,1,0,10,1,19,1,14,8,4,9,3,0,1,3,1,0,4,10,8,3,6,4,15,2,3,2,12,9,13,4,14,13,7,2,7,11,13,6,1,8,5,0,10,15,3,13,14,7,4,8,12,11,4,7,12,11,0,5,2,10,7,12,4,0,10,1,12,9,7,0,3,6,6,1,3,7,7,4,13,9,1,1,3,13,13,7,2,4,10
2218,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,12,14,14,1,5,13,6,1,15,15,12,15,0,7,1,4,7,1,1,0,9,15,6,8,13,9,13,5,10,13,3,4,0,14,0,4,4,0,5,15,10,4,4,4,0,10,3,9,1,6,3,11,13,0,9,10,13,1,1,9,13,5,9,13,7,2,15,3,1,9,6,11,3,6,14,4,13,1,12,8,9,1,15,4
2219,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,6,3,5,6,14,8,2,4,1,2,4,4,14,15,2,5,14,6,4,9,10,8,10,15,10,11,12,1,9,4,2,11,15,9,13,6,10,10,11,7,10,1,5,10,1,11,4,3,8,0,14,15,3,14,5,14,5,12,8,9,6,0,13,13,4,14,0,8,11,1,2,2,13,0,12,3,14,0,11,15,6,9,6,15
2220,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,12,2,11,3,14,6,3,15,2,14,3,10,10,7,9,9,9,4,10,5,10,11,0,2,3,0,14,4,5,12,15,9,0,3,14,2,15,13,1,11,12,5,7,8,11,2,5,7,8,15,2,4,2,13,9,0,9,8,14,11,14,8,9,1,7,5,2,10,3,5,3,1,7,6,15,6,7,12,11,10,8,15,13,4
2221,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,6,11,13,6,7,13,4,0,10,2,14,10,14,7,12,5,8,15,13,11,10,3,10,15,5,12,12,12,15,7,6,5,15,4,4,3,12,9,5,4,10,14,11,10,3,3,3,3,6,10,3,10,0,2,8,2,4,9,15,13,12,10,13,14,12,8,12,6,12,6,10,2,3,10,1,1,2,8,2,1,10,12,4,3
2222,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,1,2,4,4,6,13,8,0,13,10,2,13,4,1,15,0,14,11,12,1,5,0,6,4,8,9,11,15,0,8,5,11,10,7,15,8,9,0,0,10,6,2,9,1,6,2,6,2,12,2,5,12,15,1,4,6,8,1,0,14,13,2,3,2,4,0,9,12,13,2,7,2,11,14,11,10,3,6,2,0,10,1,15,12
2223,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,4,2,2,10,4,11,8,4,4,0,0,6,9,6,10,9,13,2,4,13,8,3,11,10,8,1,11,6,14,15,6,8,3,14,12,1,10,14,2,5,1,1,5,9,8,12,13,0,11,15,7,6,9,6,11,12,5,6,0,4,0,11,2,11,11,9,13,7,15,3,2,11,14,8,13,3,3,7,11,15,12,14,6,7
2224,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,2,8,1,4,7,12,5,7,8,7,5,15,6,5,12,7,9,9,7,8,4,12,3,3,15,6,4,0,9,4,1,4,2,8,9,4,4,8,0,5,3,13,3,12,15,3,3,12,12,8,14,6,12,4,4,4,0,3,11,0,9,5,14,10,0,14,1,15,8,0,7,1,8,4,0,4,6,12,7,5,5,15,3,10
2225,19,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,3,2,2,8,14,4,12,4,7,10,10,11,7,12,2,5,7,15,8,14,14,0,14,2,10,1,13,4,9,14,1,6,15,0,14,12,2,13,9,15,13,9,10,15,7,2,6,1,9,3,4,11,14,3,14,0,8,8,12,0,4,9,8,15,5,13,3,6,12,1,5,15,9,3,11,3,10,4,5,10,1,4,7,5
2226,20,6,1,3,9,1,5,7,10,1,1,1,0,10,1,19,13,13,13,5,8,5,1,13,8,0,13,6,14,5,7,0,13,14,2,2,0,13,2,10,10,8,5,2,12,3,9,13,1,7,12,9,7,7,11,14,1,1,6,6,3,4,6,13,0,0,6,2,0,9,10,6,2,10,14,3,0,2,12,3,15,15,8,15,10,5,14,2,7,7,10,5,9,3,1,0,10,3,14,11
2227,20,6,1,3,9,1,4,7,10,1,1,1,0,10,1,19,3,14,1,11,11,6,12,13,8,13,3,15,8,8,11,1,12,11,6,8,7,4,10,2,12,10,11,1,5,4,5,15,14,9,15,0,11,10,4,9,2,1,14,8,3,3,10,13,12,14,15,9,13,11,13,3,12,0,0,8,8,12,8,4,1,6,9,7,8,2,10,7,10,1,11,9,9,6,14,3,12,14,1,5
2228,20,6,1,3,9,1,4,7,10,1,1,1,0,10,1,19,2,11,7,4,14,14,12,7,10,3,8,12,1,7,6,2,1,1,7,5,11,6,6,13,11,6,10,8,10,5,4,11,0,4,0,10,11,8,10,2,2,3,4,3,6,8,9,1,8,12,2,10,8,5,10,13,12,0,12,4,8,15,13,0,4,8,6,14,6,12,11,11,0,13,4,5,1,13,13,3,11,2,7,1
2229,20,6,1,3,9,1,4,8,10,1,1,1,0,10,1,19,14,2,12,12,3,15,11,15,7,13,1,4,3,4,6,9,15,12,11,12,3,13,12,8,11,7,3,14,8,4,4,3,1,6,8,9,9,13,14,12,13,0,4,10,6,6,1,6,11,7,4,7,7,12,6,4,3,15,13,7,12,1,9,3,1,7,10,9,9,7,0,4,8,9,2,1,15,12,2,10,15,10,12,14
2230,20,6,1,3,9,1,4,8,10,0,1,1,0,10,1,19,1,12,8,7,10,13,4,7,11,1,11,2,1,1,2,11,3,10,14,4,9,7,3,9,8,15,1,4,0,2,1,7,12,10,7,10,5,10,15,10,11,8,4,4,3,8,10,0,4,3,1,2,0,12,5,4,6,4,6,6,14,5,13,12,1,6,10,0,0,15,9,13,12,15,7,12,6,1,12,5,1,0,3,8
2231,20,7,1,3,9,1,4,8,10,0,1,1,0,10,1,19,13,8,15,10,0,3,1,6,14,0,1,12,11,3,11,0,8,4,0,8,13,4,10,1,7,2,11,12,12,0,10,13,0,14,1,6,9,4,11,13,7,3,7,15,12,10,12,3,2,13,7,3,9,11,5,12,12,1,11,11,3,9,9,9,3,0,13,4,8,4,4,6,6,13,0,3,1,10,7,5,3,11,15,9
2232,20,7,1,3,9,1,4,8,11,0,1,1,0,10,2,19,0,15,4,13,5,5,3,10,6,3,14,4,7,8,2,9,10,9,7,13,5,7,2,0,0,15,9,14,12,11,3,4,12,10,14,1,7,12,6,13,9,11,13,9,3,4,1,9,0,10,2,11,13,5,3,6,12,14,8,5,5,10,6,3,14,14,14,6,4,12,8,0,5,0,0,1,7,4,0,13,10,6,14,7
2233,20,7,1,3,9,1,4,8,11,0,1,1,0,10,2,19,14,13,13,14,2,5,5,7,2,14,1,15,12,15,3,8,3,4,5,15,2,0,10,9,10,1,15,0,7,1,5,10,2,11,4,15,3,15,4,10,3,7,12,2,9,6,0,5,3,8,15,2,4,10,4,6,14,6,1,8,11,9,0,0,0,0,6,6,12,5,1,11,15,14,10,5,3,7,8,2,5,14,5,11
2234,21,7,1,3,9,1,4,8,11,0,1,1,0,10,2,19,6,7,14,2,7,9,5,5,14,1,4,3,4,6,5,4,11,15,14,4,4,2,11,8,13,11,2,6,5,7,3,7,11,4,3,2,6,4,6,14,12,1,9,6,1,11,4,8,14,10,9,5,11,3,7,3,1,8,14,6,1,12,0,11,13,15,6,15,9,5,7,9,12,1,15,0,7,11,8,0,9,13,9,14
2235,21,7,1,3,9,1,4,8,11,0,1,1,0,10,2,19,12,14,7,6,11,6,3,10,12,7,8,13,8,11,12,9,3,11,2,5,2,0,13,15,0,2,5,2,2,4,12,14,0,11,8,14,3,5,0,14,8,2,15,5,10,7,5,6,12,10,15,11,14,7,6,1,14,10,6,7,2,13,14,9,2,9,2,5,3,15,8,10,15,3,13,7,13,6,8,7,15,4,11,11
2236,21,7,1,3,9,1,4,8,11,0,1,1,0,10,2,19,1,15,9,1,2,8,0,13,8,7,14,7,2,13,5,3,2,12,9,12,14,3,2,14,2,0,12,12,12,3,14,11,13,0,7,2,10,13,5,10,6,12,5,2,2,4,5,11,4,14,1,11,13,8,4,9,5,5,12,12,1,1,7,10,6,9,9,1,5,0,7,9,6,10,15,15,0,14,14,10,9,8,1,10
2237,21,7,1,3,9,1,4,7,11,0,1,1,0,10,2,19,2,0,12,6,3,10,4,12,7,4,2,6,15,8,7,14,1,1,14,14,10,12,7,12,9,5,15,9,4,14,6,14,7,3,14,3,1,10,12,10,1,14,14,0,15,10,4,11,14,8,4,7,15,9,4,15,11,9,8,0,9,11,6,13,3,1,0,1,0,12,6,5,6,15,2,9,1,9,2,2,0,8,10,3
2238,21,7,1,3,9,1,4,7,11,0,1,1,0,9,2,19,8,15,11,8,0,0,7,15,1,5,11,14,10,12,3,4,4,7,0,11,1,15,3,5,14,4,5,6,11,7,6,9,14,4,2,10,7,1,15,10,2,14,4,13,9,5,8,7,13,11,13,5,14,5,8,7,14,14,3,4,12,10,0,4,6,6,9,6,13,4,4,1,3,4,3,4,13,14,6,2,10,14,0,6
2239,21,7,1,3,9,1,5,7,11,0,1,1,0,9,2,19,1,6,14,15,7,5,13,4,10,12,11,4,4,4,2,8,12,6,9,2,7,14,10,13,14,3,9,10,13,6,15,7,7,13,14,3,13,3,3,1,11,9,14,3,1,3,3,11,1,3,1,7,6,14,9,1,4,9,15,11,6,5,0,11,9,9,10,7,7,2,0,15,3,4,8,13,2,7,12,14,10,5,6,1
2240,21,7,1,3,9,1,5,7,11,0,1,1,0,9,2,19,13,0,4,10,10,9,10,9,6,15,10,5,10,7,12,11,6,1,3,3,4,10,12,0,5,13,15,9,9,13,12,10,4,5,6,10,2,11,5,10,5,15,2,6,12,4,10,5,0,3,14,6,10,14,5,5,15,15,8,13,1,14,9,2,6,1,3,6,8,10,0,3,12,8,7,6,5,2,7,3,11,1,13,9
2241,21,7,1,3,9,1,5,7,11,0,0,1,0,9,2,19,9,14,4,13,8,5,7,1,8,3,11,0,9,12,7,7,6,7,0,2,1,3,4,1,11,7,6,2,14,14,5,10,8,15,1,9,3,6,3,13,4,10,9,0,8,11,8,12,2,5,12,15,1,14,9,15,9,5,6,7,2,6,8,14,2,13,3,9,0,2,14,8,13,13,5,5,6,5,9,3,2,12,4,3
2242,21,7,1,3,9,1,5,7,11,0,0,1,0,9,2,19,0,11,1,7,7,7,2,5,9,2,15,12,7,0,1,14,13,15,9,9,6,14,9,4,6,5,3,8,11,9,14,9,11,6,4,1,0,9,0,1,6,5,10,4,15,6,6,1,10,15,13,0,12,6,2,1,7,2,8,8,6,1,15,13,12,14,13,1,4,11,8,6,11,10,15,10,12,0,5,10,15,10,11,11
2243,21,8,1,3,9,1,5,7,11,0,0,1,0,9,2,19,10,15,12,2,13,12,10,6,15,2,15,5,2,8,4,5,2,3,12,0,9,0,7,11,5,14,15,5,11,5,12,5,7,12,14,5,8,0,12,7,6,8,8,2,1,1,13,0,8,12,5,3,5,13,1,4,13,15,4,11,14,11,0,10,13,11,8,12,3,11,9,12,6,10,1,10,13,3,14,4,9,13,8,8
2244,20,8,1,3,9,1,5,7,11,0,0,1,0,9,2,19,1,14,14,11,14,5,9,9,8,2,8,1,14,7,1,4,13,7,10,6,2,5,9,10,11,10,4,3,8,1,14,0,12,3,12,14,0,13,3,14,9,8,9,11,6,5,13,4,9,3,4,8,8,7,7,2,6,13,3,8,2,15,2,10,2,1,2,8,1,11,6,9,2,5,14,5,2,6,6,13,0,9,10,5
2245,20,8,1,3,9,1,5,7,11,0,0,1,0,9,2,19,9,1,11,12,14,13,9,8,0,9,13,14,11,11,4,14,1,4,8,13,0,4,5,7,9,13,10,13,14,14,15,2,11,3,15,8,8,3,6,5,8,12,6,0,1,1,4,10,14,8,12,13,5,8,11,15,15,1,12,6,8,1,13,11,2,2,2,8,8,2,12,15,11,3,3,8,10,7,8,4,1,9,9,13
2246,20,8,1,3,9,1,5,7,11,0,0,1,0,9,2,19,11,9,15,7,4,6,4,0,11,1,3,11,5,11,14,5,1,4,0,5,1,8,14,2,1,2,6,7,5,15,3,4,11,3,3,15,15,0,3,0,8,4,4,8,6,0,8,5,1,3,14,4,3,11,14,0,10,4,13,1,7,3,5,8,10,14,9,0,12,14,5,7,15,1,9,13,8,10,6,8,7,12,13,9
