Time,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
1061,15.0,3.0,3.0,1.0,10.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0
1062,16.0,3.0,3.0,1.0,10.0,6.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
1063,16.0,4.0,2.0,1.0,10.0,6.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
1064,16.0,4.0,3.0,1.0,9.0,6.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0,11.0,0.0,12.0
1065,16.0,4.0,3.0,1.0,9.0,5.0,5.0,2.0,8.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
1066,16.0,4.0,2.0,1.0,9.0,5.0,6.0,2.0,7.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
1067,16.0,5.0,3.0,1.0,9.0,5.0,6.0,2.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
1068,16.0,4.0,3.0,1.0,9.0,6.0,7.0,3.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
1069,16.0,4.0,3.0,1.0,9.0,6.0,9.0,4.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
1070,14.0,6.0,4.0,1.0,11.0,6.0,10.0,3.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
1071,14.0,5.0,4.0,1.0,10.0,5.0,9.0,3.0,6.0,0.0,0.0,2.0,0.0,11.0,0.0,11.0
1072,14.0,5.0,4.0,1.0,12.0,5.0,7.0,3.0,6.0,0.0,0.0,3.0,0.0,11.0,0.0,11.0
1073,14.0,5.0,5.0,1.0,13.0,5.0,6.0,3.0,6.0,0.0,0.0,3.0,0.0,11.0,0.0,11.0
1074,15.0,5.0,5.0,1.0,13.0,5.0,6.0,3.0,5.0,0.0,0.0,3.0,0.0,11.0,0.0,11.0
1075,16.0,5.0,5.0,0.0,12.0,5.0,7.0,3.0,5.0,0.0,0.0,3.0,0.0,11.0,0.0,11.0
1076,16.0,5.0,5.0,0.0,14.0,5.0,7.0,3.0,5.0,0.0,0.0,4.0,0.0,11.0,0.0,11.0
1077,17.0,5.0,5.0,0.0,15.0,5.0,6.0,3.0,5.0,0.0,0.0,4.0,0.0,11.0,0.0,11.0
1078,18.0,5.0,4.0,0.0,14.0,5.0,5.0,3.0,5.0,0.0,0.0,3.0,0.0,11.0,0.0,11.0
1079,18.0,5.0,4.0,0.0,14.0,5.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1080,18.0,5.0,3.0,0.0,15.0,4.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1081,17.0,5.0,4.0,0.0,14.0,4.0,4.0,3.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1082,17.0,5.0,3.0,0.0,13.0,4.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1083,16.0,5.0,3.0,0.0,12.0,4.0,5.0,2.0,6.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0
1084,16.0,5.0,3.0,0.0,12.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0
1085,16.0,5.0,3.0,0.0,12.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0
1086,16.0,4.0,3.0,0.0,12.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0
1087,16.0,5.0,3.0,0.0,11.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,1.0,11.0,0.0,11.0
1088,15.0,5.0,4.0,0.0,12.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,1.0,12.0,0.0,11.0
1089,14.0,5.0,4.0,0.0,11.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1090,13.0,4.0,4.0,3.0,10.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1091,12.0,4.0,4.0,3.0,11.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1092,12.0,4.0,3.0,3.0,10.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1093,14.0,5.0,3.0,3.0,10.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1094,14.0,6.0,2.0,3.0,11.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0
1095,15.0,6.0,2.0,3.0,11.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
1096,17.0,6.0,2.0,4.0,10.0,3.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
1097,17.0,5.0,2.0,4.0,10.0,3.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
1098,17.0,4.0,2.0,4.0,10.0,4.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
1099,17.0,5.0,1.0,4.0,10.0,2.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
1100,16.0,4.0,3.0,3.0,10.0,3.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0
1101,18.0,3.0,3.0,3.0,9.0,3.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0
1102,18.0,4.0,4.0,3.0,9.0,2.0,5.0,3.0,4.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0
1103,18.0,3.0,5.0,3.0,12.0,1.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0
1104,19.0,4.0,5.0,3.0,11.0,3.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0
1105,20.0,5.0,6.0,2.0,10.0,3.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
1106,22.0,5.0,6.0,2.0,10.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,12.0,0.0,12.0
1107,23.0,5.0,5.0,2.0,13.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,12.0,0.0,12.0
1108,24.0,5.0,5.0,2.0,13.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,12.0,0.0,11.0
1109,23.0,5.0,5.0,2.0,16.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,12.0,0.0,11.0
1110,21.0,5.0,5.0,2.0,16.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1111,21.0,5.0,5.0,2.0,17.0,2.0,3.0,0.0,5.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0
1112,21.0,5.0,5.0,2.0,17.0,3.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1113,23.0,5.0,5.0,2.0,17.0,3.0,4.0,0.0,5.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0
1114,22.0,5.0,5.0,3.0,17.0,3.0,4.0,2.0,5.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0
1115,21.0,5.0,5.0,3.0,16.0,2.0,4.0,2.0,5.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0
1116,20.0,6.0,5.0,2.0,15.0,4.0,5.0,2.0,5.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1117,20.0,6.0,4.0,2.0,15.0,4.0,5.0,2.0,5.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1118,20.0,6.0,3.0,2.0,15.0,6.0,4.0,2.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,11.0
1119,20.0,6.0,3.0,2.0,15.0,7.0,4.0,2.0,6.0,0.0,0.0,2.0,1.0,11.0,0.0,12.0
1120,20.0,6.0,1.0,3.0,14.0,7.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,11.0,0.0,12.0
1121,21.0,7.0,0.0,3.0,13.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
1122,22.0,7.0,0.0,3.0,13.0,6.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,14.0
1123,24.0,7.0,0.0,3.0,14.0,7.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,11.0,0.0,14.0
1124,24.0,8.0,0.0,3.0,14.0,4.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,14.0
1125,25.0,8.0,0.0,3.0,15.0,4.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,11.0,0.0,14.0
1126,25.0,8.0,0.0,3.0,15.0,6.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0,11.0,0.0,13.0
1127,24.0,8.0,0.0,3.0,15.0,6.0,4.0,4.0,10.0,0.0,0.0,1.0,0.0,11.0,0.0,13.0
1128,24.0,8.0,0.0,3.0,14.0,5.0,4.0,4.0,10.0,0.0,0.0,1.0,0.0,11.0,0.0,13.0
1129,24.0,8.0,0.0,3.0,14.0,5.0,5.0,4.0,11.0,0.0,0.0,1.0,0.0,11.0,0.0,13.0
1130,24.0,8.0,0.0,3.0,14.0,4.0,5.0,4.0,11.0,0.0,0.0,2.0,0.0,11.0,0.0,13.0
1131,24.0,7.0,0.0,3.0,13.0,6.0,4.0,4.0,11.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
1132,23.0,6.0,0.0,3.0,13.0,6.0,4.0,4.0,10.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
1133,23.0,6.0,0.0,2.0,13.0,5.0,6.0,6.0,10.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
1134,21.0,6.0,0.0,2.0,11.0,4.0,6.0,5.0,10.0,1.0,0.0,2.0,0.0,11.0,0.0,13.0
1135,21.0,6.0,0.0,2.0,11.0,3.0,6.0,6.0,10.0,1.0,0.0,2.0,0.0,11.0,0.0,13.0
1136,22.0,6.0,0.0,2.0,10.0,3.0,8.0,6.0,8.0,1.0,0.0,1.0,0.0,11.0,0.0,13.0
1137,23.0,6.0,0.0,2.0,10.0,2.0,7.0,6.0,8.0,1.0,0.0,1.0,0.0,11.0,0.0,14.0
1138,23.0,6.0,0.0,2.0,10.0,1.0,8.0,6.0,8.0,1.0,0.0,1.0,0.0,11.0,0.0,14.0
1139,23.0,6.0,0.0,2.0,10.0,2.0,8.0,6.0,8.0,1.0,0.0,2.0,0.0,12.0,0.0,14.0
1140,24.0,5.0,0.0,2.0,10.0,2.0,8.0,4.0,8.0,1.0,0.0,2.0,0.0,13.0,0.0,14.0
1141,24.0,6.0,0.0,2.0,14.0,3.0,8.0,5.0,7.0,1.0,0.0,2.0,0.0,13.0,0.0,14.0
1142,25.0,6.0,0.0,2.0,14.0,3.0,9.0,5.0,6.0,1.0,0.0,2.0,0.0,13.0,0.0,14.0
1143,25.0,6.0,0.0,3.0,15.0,2.0,9.0,5.0,5.0,1.0,0.0,2.0,0.0,14.0,0.0,14.0
1144,26.0,6.0,0.0,3.0,17.0,2.0,9.0,5.0,5.0,0.0,0.0,2.0,0.0,14.0,0.0,15.0
1145,26.0,8.0,0.0,2.0,17.0,4.0,9.0,6.0,4.0,0.0,0.0,2.0,0.0,15.0,0.0,15.0
1146,23.0,8.0,0.0,2.0,19.0,4.0,9.0,7.0,4.0,0.0,0.0,2.0,0.0,15.0,0.0,15.0
1147,23.0,9.0,0.0,2.0,18.0,4.0,8.0,8.0,4.0,0.0,0.0,2.0,0.0,16.0,0.0,16.0
1148,22.0,8.0,0.0,2.0,18.0,4.0,8.0,8.0,4.0,0.0,0.0,2.0,0.0,16.0,0.0,16.0
1149,21.0,8.0,0.0,2.0,20.0,4.0,6.0,6.0,4.0,0.0,0.0,2.0,0.0,16.0,0.0,18.0
1150,21.0,8.0,0.0,2.0,18.0,3.0,8.0,7.0,4.0,0.0,0.0,2.0,0.0,16.0,0.0,19.0
1151,20.0,6.0,0.0,2.0,19.0,3.0,7.0,8.0,3.0,0.0,0.0,3.0,0.0,16.0,0.0,18.0
1152,20.0,8.0,0.0,2.0,20.0,2.0,4.0,8.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,18.0
1153,20.0,8.0,0.0,2.0,18.0,0.0,5.0,7.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,19.0
1154,21.0,8.0,0.0,2.0,18.0,1.0,5.0,9.0,3.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0
1155,20.0,8.0,0.0,2.0,20.0,2.0,5.0,8.0,3.0,0.0,0.0,1.0,1.0,20.0,0.0,18.0
1156,22.0,8.0,1.0,2.0,18.0,1.0,5.0,7.0,3.0,0.0,0.0,1.0,1.0,20.0,0.0,17.0
1157,23.0,8.0,1.0,2.0,20.0,0.0,4.0,7.0,3.0,0.0,0.0,1.0,1.0,20.0,0.0,17.0
1158,24.0,8.0,1.0,2.0,18.0,1.0,5.0,7.0,4.0,0.0,0.0,1.0,1.0,20.0,0.0,18.0
1159,24.0,8.0,1.0,2.0,17.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0
1160,25.0,8.0,3.0,1.0,17.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0
1161,25.0,8.0,3.0,1.0,18.0,2.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0
1162,24.0,7.0,3.0,1.0,18.0,2.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0
1163,25.0,7.0,3.0,1.0,16.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0
1164,25.0,7.0,3.0,1.0,15.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,21.0,1.0,17.0
1165,25.0,6.0,4.0,1.0,15.0,4.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,21.0,1.0,18.0
1166,25.0,7.0,4.0,1.0,15.0,4.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,21.0,1.0,18.0
1167,25.0,7.0,5.0,3.0,14.0,2.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,17.0
1168,25.0,7.0,6.0,3.0,14.0,1.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,17.0
1169,26.0,7.0,6.0,3.0,15.0,3.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,22.0,1.0,17.0
1170,26.0,7.0,6.0,3.0,16.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,17.0
1171,23.0,8.0,6.0,3.0,16.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,17.0
1172,23.0,8.0,6.0,2.0,15.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1173,22.0,9.0,6.0,2.0,15.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1174,22.0,8.0,6.0,2.0,15.0,1.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,16.0
1175,19.0,8.0,7.0,2.0,14.0,1.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,16.0
1176,18.0,8.0,7.0,2.0,15.0,2.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,16.0
1177,18.0,8.0,7.0,3.0,15.0,2.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,22.0,0.0,15.0
1178,18.0,8.0,7.0,3.0,15.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,15.0
1179,19.0,8.0,9.0,2.0,15.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,15.0
1180,18.0,7.0,8.0,2.0,17.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,22.0,1.0,16.0
1181,17.0,6.0,8.0,3.0,18.0,0.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1182,18.0,7.0,7.0,3.0,17.0,0.0,3.0,9.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1183,19.0,7.0,8.0,1.0,16.0,1.0,4.0,9.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1184,19.0,8.0,7.0,1.0,17.0,0.0,5.0,9.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1185,20.0,8.0,6.0,2.0,17.0,1.0,6.0,8.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1186,19.0,8.0,7.0,3.0,17.0,1.0,7.0,8.0,3.0,0.0,0.0,1.0,0.0,21.0,1.0,16.0
1187,19.0,9.0,7.0,3.0,16.0,1.0,7.0,7.0,3.0,0.0,0.0,1.0,0.0,20.0,1.0,16.0
1188,18.0,8.0,6.0,4.0,16.0,1.0,7.0,6.0,3.0,0.0,0.0,1.0,0.0,20.0,1.0,16.0
1189,18.0,9.0,5.0,4.0,16.0,1.0,7.0,5.0,3.0,0.0,0.0,1.0,0.0,20.0,1.0,15.0
1190,18.0,9.0,5.0,4.0,16.0,1.0,7.0,5.0,3.0,0.0,0.0,2.0,0.0,20.0,1.0,15.0
1191,18.0,9.0,4.0,5.0,13.0,1.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,20.0,1.0,16.0
1192,18.0,9.0,6.0,5.0,14.0,1.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,20.0,1.0,15.0
1193,17.0,8.0,6.0,4.0,14.0,1.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,20.0,1.0,16.0
1194,17.0,8.0,6.0,4.0,14.0,1.0,6.0,4.0,3.0,0.0,0.0,3.0,1.0,20.0,1.0,15.0
1195,16.0,7.0,6.0,4.0,15.0,1.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,20.0,1.0,16.0
1196,16.0,6.0,6.0,4.0,14.0,2.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,20.0,1.0,16.0
1197,17.0,7.0,5.0,4.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0,2.0,1.0,20.0,1.0,17.0
1198,17.0,7.0,4.0,5.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0,2.0,1.0,20.0,1.0,17.0
1199,17.0,8.0,6.0,6.0,15.0,2.0,7.0,1.0,4.0,0.0,0.0,1.0,1.0,20.0,1.0,16.0
1200,17.0,8.0,6.0,7.0,13.0,2.0,6.0,1.0,4.0,0.0,0.0,2.0,1.0,20.0,1.0,16.0
1201,16.0,9.0,5.0,7.0,13.0,2.0,6.0,2.0,4.0,0.0,0.0,2.0,1.0,20.0,1.0,16.0
1202,17.0,9.0,7.0,6.0,13.0,2.0,7.0,2.0,5.0,0.0,0.0,2.0,1.0,20.0,1.0,16.0
1203,18.0,9.0,7.0,6.0,13.0,2.0,7.0,2.0,5.0,0.0,0.0,3.0,1.0,20.0,1.0,16.0
1204,16.0,9.0,7.0,6.0,14.0,2.0,6.0,4.0,5.0,0.0,0.0,4.0,1.0,19.0,1.0,16.0
1205,17.0,9.0,8.0,6.0,14.0,2.0,6.0,5.0,5.0,0.0,0.0,4.0,1.0,19.0,1.0,16.0
1206,16.0,7.0,8.0,6.0,16.0,2.0,5.0,6.0,5.0,0.0,0.0,5.0,2.0,19.0,1.0,15.0
1207,16.0,7.0,6.0,4.0,16.0,2.0,5.0,6.0,5.0,0.0,0.0,5.0,2.0,19.0,1.0,15.0
1208,15.0,8.0,6.0,4.0,15.0,2.0,3.0,6.0,5.0,0.0,0.0,6.0,3.0,19.0,1.0,15.0
1209,15.0,8.0,6.0,4.0,14.0,2.0,3.0,6.0,5.0,0.0,0.0,6.0,5.0,19.0,1.0,15.0
1210,16.0,7.0,6.0,2.0,14.0,2.0,2.0,6.0,5.0,0.0,0.0,5.0,5.0,20.0,1.0,15.0
1211,16.0,7.0,6.0,3.0,14.0,2.0,1.0,6.0,5.0,0.0,0.0,4.0,6.0,20.0,1.0,15.0
1212,15.0,8.0,5.0,3.0,14.0,2.0,1.0,5.0,5.0,0.0,0.0,3.0,6.0,19.0,1.0,15.0
1213,15.0,8.0,5.0,3.0,13.0,2.0,2.0,5.0,4.0,0.0,0.0,3.0,7.0,19.0,1.0,14.0
1214,15.0,8.0,5.0,3.0,13.0,2.0,2.0,6.0,4.0,0.0,0.0,2.0,7.0,19.0,1.0,13.0
1215,16.0,8.0,5.0,3.0,13.0,2.0,2.0,6.0,4.0,0.0,0.0,2.0,7.0,19.0,1.0,14.0
1216,16.0,7.0,5.0,3.0,13.0,2.0,2.0,6.0,4.0,1.0,0.0,1.0,7.0,19.0,1.0,15.0
1217,16.0,7.0,5.0,3.0,13.0,1.0,2.0,6.0,4.0,1.0,0.0,1.0,7.0,19.0,1.0,14.0
1218,16.0,6.0,4.0,2.0,14.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,7.0,19.0,1.0,16.0
1219,17.0,6.0,4.0,2.0,14.0,1.0,3.0,5.0,3.0,1.0,0.0,1.0,7.0,19.0,1.0,16.0
1220,17.0,7.0,3.0,2.0,14.0,1.0,2.0,4.0,4.0,1.0,0.0,1.0,7.0,19.0,1.0,15.0
1221,15.0,7.0,3.0,2.0,14.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,6.0,19.0,1.0,16.0
1222,12.0,7.0,2.0,2.0,13.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,5.0,19.0,1.0,16.0
1223,12.0,6.0,3.0,2.0,15.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,5.0,19.0,1.0,15.0
1224,12.0,6.0,3.0,2.0,15.0,0.0,1.0,4.0,5.0,1.0,0.0,3.0,5.0,20.0,1.0,17.0
1225,13.0,6.0,2.0,1.0,15.0,0.0,0.0,4.0,5.0,1.0,0.0,3.0,5.0,20.0,1.0,17.0
1226,13.0,7.0,4.0,2.0,15.0,0.0,0.0,4.0,5.0,1.0,0.0,3.0,4.0,20.0,1.0,17.0
1227,13.0,7.0,4.0,3.0,16.0,0.0,0.0,4.0,6.0,1.0,0.0,5.0,4.0,20.0,1.0,16.0
1228,13.0,7.0,4.0,3.0,17.0,0.0,0.0,4.0,7.0,1.0,0.0,5.0,4.0,20.0,1.0,17.0
1229,14.0,7.0,4.0,3.0,17.0,0.0,0.0,4.0,7.0,1.0,0.0,5.0,4.0,20.0,1.0,17.0
1230,15.0,6.0,5.0,3.0,16.0,0.0,0.0,4.0,7.0,1.0,0.0,5.0,4.0,20.0,1.0,16.0
1231,15.0,6.0,6.0,3.0,16.0,0.0,1.0,4.0,6.0,1.0,0.0,4.0,4.0,20.0,1.0,16.0
1232,16.0,6.0,6.0,3.0,20.0,0.0,1.0,3.0,7.0,1.0,0.0,4.0,2.0,20.0,1.0,15.0
1233,17.0,5.0,6.0,3.0,21.0,0.0,3.0,3.0,8.0,1.0,0.0,3.0,2.0,20.0,1.0,16.0
1234,17.0,5.0,6.0,3.0,20.0,0.0,3.0,3.0,8.0,1.0,0.0,4.0,2.0,20.0,1.0,17.0
1235,18.0,6.0,6.0,3.0,20.0,0.0,3.0,3.0,8.0,1.0,0.0,3.0,0.0,20.0,1.0,17.0
1236,20.0,6.0,6.0,3.0,20.0,0.0,4.0,3.0,7.0,0.0,0.0,3.0,0.0,17.0,1.0,17.0
1237,21.0,6.0,6.0,2.0,21.0,0.0,4.0,3.0,8.0,0.0,0.0,3.0,0.0,16.0,1.0,16.0
1238,23.0,6.0,6.0,2.0,23.0,0.0,4.0,4.0,8.0,0.0,0.0,3.0,0.0,16.0,1.0,16.0
1239,24.0,6.0,6.0,2.0,24.0,0.0,4.0,4.0,8.0,0.0,0.0,4.0,0.0,16.0,1.0,17.0
1240,24.0,6.0,5.0,3.0,24.0,0.0,4.0,5.0,9.0,0.0,0.0,4.0,0.0,15.0,1.0,18.0
1241,26.0,6.0,5.0,3.0,25.0,0.0,4.0,5.0,8.0,0.0,0.0,5.0,0.0,15.0,1.0,18.0
1242,23.0,6.0,5.0,2.0,25.0,0.0,3.0,5.0,8.0,0.0,0.0,5.0,2.0,15.0,1.0,18.0
1243,24.0,6.0,3.0,2.0,27.0,0.0,3.0,5.0,8.0,0.0,0.0,5.0,2.0,15.0,1.0,18.0
1244,25.0,5.0,3.0,2.0,27.0,0.0,4.0,6.0,8.0,0.0,0.0,4.0,2.0,16.0,1.0,19.0
1245,29.0,5.0,3.0,2.0,25.0,0.0,4.0,5.0,9.0,0.0,0.0,4.0,2.0,16.0,1.0,19.0
1246,28.0,5.0,3.0,2.0,23.0,0.0,4.0,6.0,10.0,0.0,0.0,4.0,3.0,16.0,1.0,19.0
1247,28.0,6.0,3.0,2.0,22.0,0.0,2.0,6.0,9.0,0.0,0.0,3.0,2.0,16.0,1.0,20.0
1248,28.0,5.0,2.0,2.0,23.0,0.0,3.0,5.0,10.0,0.0,0.0,3.0,2.0,17.0,1.0,20.0
1249,29.0,5.0,3.0,1.0,24.0,0.0,3.0,5.0,9.0,0.0,0.0,3.0,2.0,17.0,1.0,19.0
1250,29.0,5.0,2.0,1.0,25.0,0.0,3.0,5.0,10.0,0.0,0.0,2.0,1.0,18.0,1.0,19.0
1251,28.0,6.0,2.0,1.0,25.0,0.0,3.0,6.0,10.0,0.0,0.0,2.0,1.0,18.0,1.0,20.0
1252,27.0,6.0,3.0,1.0,24.0,0.0,4.0,6.0,9.0,0.0,0.0,2.0,1.0,17.0,1.0,21.0
1253,27.0,6.0,2.0,1.0,23.0,0.0,4.0,6.0,9.0,0.0,0.0,2.0,2.0,17.0,1.0,20.0
1254,27.0,6.0,2.0,1.0,22.0,0.0,5.0,7.0,9.0,0.0,0.0,2.0,3.0,18.0,1.0,20.0
1255,27.0,6.0,2.0,1.0,21.0,0.0,4.0,7.0,8.0,0.0,0.0,2.0,3.0,18.0,1.0,21.0
1256,29.0,6.0,2.0,1.0,21.0,0.0,4.0,7.0,7.0,0.0,0.0,2.0,4.0,18.0,1.0,24.0
1257,29.0,4.0,2.0,1.0,21.0,0.0,4.0,6.0,7.0,0.0,0.0,2.0,4.0,18.0,1.0,25.0
1258,30.0,4.0,2.0,1.0,22.0,0.0,4.0,6.0,7.0,0.0,0.0,2.0,4.0,18.0,1.0,25.0
1259,30.0,3.0,3.0,1.0,22.0,0.0,4.0,5.0,7.0,0.0,0.0,2.0,4.0,18.0,1.0,25.0
1260,27.0,2.0,3.0,1.0,22.0,0.0,4.0,6.0,6.0,0.0,0.0,3.0,4.0,18.0,0.0,25.0
1261,28.0,3.0,3.0,1.0,22.0,0.0,3.0,6.0,5.0,0.0,0.0,2.0,4.0,18.0,0.0,25.0
1262,27.0,2.0,4.0,1.0,21.0,0.0,4.0,5.0,4.0,0.0,0.0,3.0,5.0,18.0,0.0,25.0
1263,28.0,2.0,4.0,1.0,21.0,0.0,4.0,6.0,4.0,0.0,0.0,4.0,4.0,18.0,0.0,25.0
1264,27.0,2.0,4.0,1.0,21.0,0.0,3.0,5.0,4.0,0.0,0.0,4.0,4.0,18.0,0.0,25.0
1265,27.0,2.0,5.0,1.0,21.0,0.0,3.0,5.0,4.0,0.0,0.0,5.0,4.0,19.0,0.0,24.0
1266,29.0,2.0,4.0,1.0,22.0,0.0,3.0,6.0,4.0,0.0,0.0,5.0,3.0,20.0,0.0,24.0
1267,28.0,2.0,5.0,1.0,22.0,0.0,3.0,7.0,4.0,0.0,0.0,6.0,3.0,20.0,0.0,24.0
1268,28.0,2.0,4.0,1.0,24.0,0.0,3.0,7.0,3.0,0.0,0.0,6.0,3.0,20.0,0.0,24.0
